transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference,date,year,month,day,hour,day_of_week,is_weekend
2026-04-22 20:00:00,subway,374,E 143 St-St Mary's St (6),Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.80872,-73.90765,POINT (-73.90765 40.80872),2026-04-22,2026,4,22,20,Wednesday,False
2026-04-01 16:00:00,subway,369,Elder Av (6),Bronx,omny,OMNY - Students,34.0,0.0,40.828583,-73.87916,POINT (-73.87916 40.828583),2026-04-01,2026,4,1,16,Wednesday,False
2026-04-20 15:00:00,subway,434,"3 Av-149 St (2,5)",Bronx,omny,OMNY - Other,34.0,1.0,40.81611,-73.917755,POINT (-73.917755 40.81611),2026-04-20,2026,4,20,15,Monday,False
2026-04-08 07:00:00,subway,364,Zerega Av (6),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.836487,-73.84704,POINT (-73.84704 40.836487),2026-04-08,2026,4,8,7,Wednesday,False
2026-04-06 10:00:00,subway,421,"Gun Hill Rd (2,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.87785,-73.86626,POINT (-73.86626 40.87785),2026-04-06,2026,4,6,10,Monday,False
2026-04-15 09:00:00,subway,388,167 St (4),Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.835537,-73.9214,POINT (-73.9214 40.835537),2026-04-15,2026,4,15,9,Wednesday,False
2026-04-08 12:00:00,subway,376,Brook Av (6),Bronx,omny,OMNY - Fair Fare,17.0,0.0,40.807568,-73.91924,POINT (-73.91924 40.807568),2026-04-08,2026,4,8,12,Wednesday,False
2026-04-12 22:00:00,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Fair Fare,1.0,0.0,40.82218,-73.896736,POINT (-73.896736 40.82218),2026-04-12,2026,4,12,22,Sunday,True
2026-04-11 13:00:00,subway,416,Wakefield-241 St (2),Bronx,metrocard,Metrocard - Other,7.0,0.0,40.903126,-73.85062,POINT (-73.85062 40.903126),2026-04-11,2026,4,11,13,Saturday,True
2026-04-08 05:00:00,subway,386,Mt Eden Av (4),Bronx,omny,OMNY - Full Fare,112.0,0.0,40.844433,-73.91469,POINT (-73.91469 40.844433),2026-04-08,2026,4,8,5,Wednesday,False
2026-04-08 23:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Students,3.0,0.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-08,2026,4,8,23,Wednesday,False
2026-04-08 21:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.873413,-73.89006,POINT (-73.89006 40.873413),2026-04-08,2026,4,8,21,Wednesday,False
2026-04-13 15:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Seniors & Disability,24.0,5.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-13,2026,4,13,15,Monday,False
2026-04-09 12:00:00,subway,420,"219 St (2,5)",Bronx,omny,OMNY - Students,11.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896),2026-04-09,2026,4,9,12,Thursday,False
2026-04-02 10:00:00,subway,216,"174-175 Sts (B,D)",Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.8459,-73.91013,POINT (-73.91013 40.8459),2026-04-02,2026,4,2,10,Thursday,False
2026-04-13 08:00:00,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Students,159.0,3.0,40.83377,-73.91844,POINT (-73.91844 40.83377),2026-04-13,2026,4,13,8,Monday,False
2026-04-09 10:00:00,subway,366,Parkchester (6),Bronx,omny,OMNY - Other,21.0,0.0,40.833225,-73.86082,POINT (-73.86082 40.833225),2026-04-09,2026,4,9,10,Thursday,False
2026-04-04 06:00:00,subway,360,Pelham Bay Park (6),Bronx,omny,OMNY - Fair Fare,5.0,4.0,40.852463,-73.82812,POINT (-73.82812 40.852463),2026-04-04,2026,4,4,6,Saturday,True
2026-04-01 05:00:00,subway,213,"Fordham Rd (B,D)",Bronx,omny,OMNY - Other,3.0,0.0,40.861298,-73.89775,POINT (-73.89775 40.861298),2026-04-01,2026,4,1,5,Wednesday,False
2026-04-14 06:00:00,subway,383,183 St (4),Bronx,omny,OMNY - Other,5.0,0.0,40.858406,-73.90388,POINT (-73.90388 40.858406),2026-04-14,2026,4,14,6,Tuesday,False
2026-04-18 21:00:00,subway,446,Morris Park (5),Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.854362,-73.8605,POINT (-73.8605 40.854362),2026-04-18,2026,4,18,21,Saturday,True
2026-04-06 23:00:00,subway,363,Westchester Sq-E Tremont Av (6),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.839893,-73.84295,POINT (-73.84295 40.839893),2026-04-06,2026,4,6,23,Monday,False
2026-04-15 12:00:00,subway,362,Middletown Rd (6),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.843864,-73.83632,POINT (-73.83632 40.843864),2026-04-15,2026,4,15,12,Wednesday,False
2026-04-11 11:00:00,subway,431,"Intervale Av (2,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.82218,-73.896736,POINT (-73.896736 40.82218),2026-04-11,2026,4,11,11,Saturday,True
2026-04-14 21:00:00,subway,388,167 St (4),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.835537,-73.9214,POINT (-73.9214 40.835537),2026-04-14,2026,4,14,21,Tuesday,False
2026-04-22 20:00:00,subway,381,Kingsbridge Rd (4),Bronx,omny,OMNY - Fair Fare,10.0,2.0,40.86776,-73.89717,POINT (-73.89717 40.86776),2026-04-22,2026,4,22,20,Wednesday,False
2026-04-15 18:00:00,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Students,5.0,0.0,40.83151,-73.867615,POINT (-73.867615 40.83151),2026-04-15,2026,4,15,18,Wednesday,False
2026-04-01 09:00:00,subway,381,Kingsbridge Rd (4),Bronx,omny,OMNY - Students,46.0,8.0,40.86776,-73.89717,POINT (-73.89717 40.86776),2026-04-01,2026,4,1,9,Wednesday,False
2026-04-12 17:00:00,subway,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,omny,OMNY - Other,3.0,0.0,40.840294,-73.88005,POINT (-73.88005 40.840294),2026-04-12,2026,4,12,17,Sunday,True
2026-04-21 20:00:00,subway,432,"Prospect Av (2,5)",Bronx,omny,OMNY - Students,6.0,1.0,40.819584,-73.90177,POINT (-73.90177 40.819584),2026-04-21,2026,4,21,20,Tuesday,False
2026-04-16 09:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,omny,OMNY - Other,11.0,1.0,40.873413,-73.89006,POINT (-73.89006 40.873413),2026-04-16,2026,4,16,9,Thursday,False
2026-04-12 19:00:00,subway,369,Elder Av (6),Bronx,omny,OMNY - Students,19.0,0.0,40.828583,-73.87916,POINT (-73.87916 40.828583),2026-04-12,2026,4,12,19,Sunday,True
2026-04-16 21:00:00,subway,425,"Bronx Park East (2,5)",Bronx,omny,OMNY - Other,2.0,0.0,40.848827,-73.868454,POINT (-73.868454 40.848827),2026-04-16,2026,4,16,21,Thursday,False
2026-04-10 00:00:00,subway,376,Brook Av (6),Bronx,omny,OMNY - Full Fare,6.0,0.0,40.807568,-73.91924,POINT (-73.91924 40.807568),2026-04-10,2026,4,10,0,Friday,False
2026-04-17 08:00:00,subway,374,E 143 St-St Mary's St (6),Bronx,omny,OMNY - Full Fare,61.0,0.0,40.80872,-73.90765,POINT (-73.90765 40.80872),2026-04-17,2026,4,17,8,Friday,False
2026-04-01 09:00:00,subway,370,Whitlock Av (6),Bronx,omny,OMNY - Students,11.0,1.0,40.826527,-73.886284,POINT (-73.886284 40.826527),2026-04-01,2026,4,1,9,Wednesday,False
2026-04-09 06:00:00,subway,216,"174-175 Sts (B,D)",Bronx,omny,OMNY - Other,10.0,0.0,40.8459,-73.91013,POINT (-73.91013 40.8459),2026-04-09,2026,4,9,6,Thursday,False
2026-04-16 21:00:00,subway,379,Mosholu Pkwy (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.87975,-73.88466,POINT (-73.88466 40.87975),2026-04-16,2026,4,16,21,Thursday,False
2026-04-16 01:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Full Fare,17.0,1.0,40.862804,-73.90103,POINT (-73.90103 40.862804),2026-04-16,2026,4,16,1,Thursday,False
2026-04-02 08:00:00,subway,430,"Simpson St (2,5)",Bronx,metrocard,Metrocard - Full Fare,1.0,0.0,40.824074,-73.89307,POINT (-73.89307 40.824074),2026-04-02,2026,4,2,8,Thursday,False
2026-04-12 08:00:00,subway,295,231 St (1),Bronx,omny,OMNY - Other,3.0,1.0,40.878857,-73.90483,POINT (-73.90483 40.878857),2026-04-12,2026,4,12,8,Sunday,True
2026-04-17 19:00:00,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,omny,OMNY - Seniors & Disability,12.0,5.0,40.818394,-73.92703,POINT (-73.92703 40.818394),2026-04-17,2026,4,17,19,Friday,False
2026-04-21 11:00:00,subway,375,Cypress Av (6),Bronx,omny,OMNY - Fair Fare,12.0,0.0,40.805367,-73.91404,POINT (-73.91404 40.805367),2026-04-21,2026,4,21,11,Tuesday,False
2026-04-15 05:00:00,subway,365,Castle Hill Av (6),Bronx,omny,OMNY - Fair Fare,19.0,3.0,40.834255,-73.85122,POINT (-73.85122 40.834255),2026-04-15,2026,4,15,5,Wednesday,False
2026-04-13 17:00:00,subway,295,231 St (1),Bronx,omny,OMNY - Students,40.0,14.0,40.878857,-73.90483,POINT (-73.90483 40.878857),2026-04-13,2026,4,13,17,Monday,False
2026-04-08 06:00:00,subway,386,Mt Eden Av (4),Bronx,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.844433,-73.91469,POINT (-73.91469 40.844433),2026-04-08,2026,4,8,6,Wednesday,False
2026-04-11 14:00:00,subway,367,St Lawrence Av (6),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.83151,-73.867615,POINT (-73.867615 40.83151),2026-04-11,2026,4,11,14,Saturday,True
2026-04-17 07:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,omny,OMNY - Fair Fare,18.0,2.0,40.813225,-73.92985,POINT (-73.92985 40.813225),2026-04-17,2026,4,17,7,Friday,False
2026-04-08 01:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Fair Fare,1.0,1.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-08,2026,4,8,1,Wednesday,False
2026-04-08 01:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Students,3.0,0.0,40.82795,-73.92574,POINT (-73.92574 40.82795),2026-04-08,2026,4,8,1,Wednesday,False
2026-04-20 11:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Other,14.0,1.0,40.862804,-73.90103,POINT (-73.90103 40.862804),2026-04-20,2026,4,20,11,Monday,False
2026-04-06 12:00:00,subway,424,"Pelham Pkwy (2,5)",Bronx,omny,OMNY - Fair Fare,20.0,6.0,40.857193,-73.867615,POINT (-73.867615 40.857193),2026-04-06,2026,4,6,12,Monday,False
2026-04-15 12:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Fair Fare,31.0,3.0,40.862804,-73.90103,POINT (-73.90103 40.862804),2026-04-15,2026,4,15,12,Wednesday,False
2026-04-03 21:00:00,subway,374,E 143 St-St Mary's St (6),Bronx,omny,OMNY - Students,3.0,0.0,40.80872,-73.90765,POINT (-73.90765 40.80872),2026-04-03,2026,4,3,21,Friday,False
2026-04-17 15:00:00,subway,418,"233 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.893192,-73.857475,POINT (-73.857475 40.893192),2026-04-17,2026,4,17,15,Friday,False
2026-04-16 10:00:00,subway,212,"Kingsbridge Rd (B,D)",Bronx,omny,OMNY - Seniors & Disability,14.0,2.0,40.866978,-73.89351,POINT (-73.89351 40.866978),2026-04-16,2026,4,16,10,Thursday,False
2026-04-05 18:00:00,subway,218,"167 St (B,D)",Bronx,metrocard,Metrocard - Other,3.0,1.0,40.83377,-73.91844,POINT (-73.91844 40.83377),2026-04-05,2026,4,5,18,Sunday,True
2026-04-09 15:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,omny,OMNY - Students,12.0,1.0,40.813225,-73.92985,POINT (-73.92985 40.813225),2026-04-09,2026,4,9,15,Thursday,False
2026-04-09 08:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Fair Fare,95.0,17.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-09,2026,4,9,8,Thursday,False
2026-04-05 06:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.813225,-73.92985,POINT (-73.92985 40.813225),2026-04-05,2026,4,5,6,Sunday,True
2026-04-01 07:00:00,subway,432,"Prospect Av (2,5)",Bronx,metrocard,Metrocard - Other,7.0,0.0,40.819584,-73.90177,POINT (-73.90177 40.819584),2026-04-01,2026,4,1,7,Wednesday,False
2026-04-14 14:00:00,subway,215,"Tremont Av (B,D)",Bronx,omny,OMNY - Other,5.0,0.0,40.85041,-73.90523,POINT (-73.90523 40.85041),2026-04-14,2026,4,14,14,Tuesday,False
2026-04-04 15:00:00,subway,363,Westchester Sq-E Tremont Av (6),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.839893,-73.84295,POINT (-73.84295 40.839893),2026-04-04,2026,4,4,15,Saturday,True
2026-04-04 11:00:00,subway,365,Castle Hill Av (6),Bronx,metrocard,Metrocard - Full Fare,1.0,1.0,40.834255,-73.85122,POINT (-73.85122 40.834255),2026-04-04,2026,4,4,11,Saturday,True
2026-04-14 09:00:00,subway,387,170 St (4),Bronx,metrocard,Metrocard - Other,6.0,0.0,40.840076,-73.91779,POINT (-73.91779 40.840076),2026-04-14,2026,4,14,9,Tuesday,False
2026-04-17 09:00:00,subway,443,Baychester Av (5),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.878662,-73.83859,POINT (-73.83859 40.878662),2026-04-17,2026,4,17,9,Friday,False
2026-04-08 04:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,omny,OMNY - Other,1.0,0.0,40.813225,-73.92985,POINT (-73.92985 40.813225),2026-04-08,2026,4,8,4,Wednesday,False
2026-04-22 00:00:00,subway,379,Mosholu Pkwy (4),Bronx,omny,OMNY - Seniors & Disability,1.0,0.0,40.87975,-73.88466,POINT (-73.88466 40.87975),2026-04-22,2026,4,22,0,Wednesday,False
2026-04-10 05:00:00,subway,445,Pelham Pkwy (5),Bronx,omny,OMNY - Full Fare,109.0,2.0,40.858986,-73.85536,POINT (-73.85536 40.858986),2026-04-10,2026,4,10,5,Friday,False
2026-04-21 09:00:00,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Seniors & Disability,6.0,0.0,40.83151,-73.867615,POINT (-73.867615 40.83151),2026-04-21,2026,4,21,9,Tuesday,False
2026-04-16 12:00:00,subway,432,"Prospect Av (2,5)",Bronx,omny,OMNY - Other,14.0,0.0,40.819584,-73.90177,POINT (-73.90177 40.819584),2026-04-16,2026,4,16,12,Thursday,False
2026-04-15 15:00:00,subway,216,"174-175 Sts (B,D)",Bronx,omny,OMNY - Other,3.0,0.0,40.8459,-73.91013,POINT (-73.91013 40.8459),2026-04-15,2026,4,15,15,Wednesday,False
2026-04-17 01:00:00,subway,362,Middletown Rd (6),Bronx,metrocard,Metrocard - Other,1.0,0.0,40.843864,-73.83632,POINT (-73.83632 40.843864),2026-04-17,2026,4,17,1,Friday,False
2026-04-10 09:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Seniors & Disability,57.0,15.0,40.82795,-73.92574,POINT (-73.92574 40.82795),2026-04-10,2026,4,10,9,Friday,False
2026-04-16 11:00:00,subway,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,omny,OMNY - Students,8.0,0.0,40.840294,-73.88005,POINT (-73.88005 40.840294),2026-04-16,2026,4,16,11,Thursday,False
2026-04-22 19:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Seniors & Disability,25.0,1.0,40.82795,-73.92574,POINT (-73.92574 40.82795),2026-04-22,2026,4,22,19,Wednesday,False
2026-04-19 15:00:00,subway,364,Zerega Av (6),Bronx,omny,OMNY - Students,5.0,0.0,40.836487,-73.84704,POINT (-73.84704 40.836487),2026-04-19,2026,4,19,15,Sunday,True
2026-04-17 05:00:00,subway,363,Westchester Sq-E Tremont Av (6),Bronx,omny,OMNY - Seniors & Disability,11.0,7.0,40.839893,-73.84295,POINT (-73.84295 40.839893),2026-04-17,2026,4,17,5,Friday,False
2026-04-20 07:00:00,subway,386,Mt Eden Av (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.844433,-73.91469,POINT (-73.91469 40.844433),2026-04-20,2026,4,20,7,Monday,False
2026-04-20 04:00:00,subway,384,Burnside Av (4),Bronx,omny,OMNY - Other,3.0,0.0,40.853455,-73.907684,POINT (-73.907684 40.853455),2026-04-20,2026,4,20,4,Monday,False
2026-04-03 08:00:00,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Other,6.0,0.0,40.865463,-73.867355,POINT (-73.867355 40.865463),2026-04-03,2026,4,3,8,Friday,False
2026-04-08 21:00:00,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Other,2.0,0.0,40.83151,-73.867615,POINT (-73.867615 40.83151),2026-04-08,2026,4,8,21,Wednesday,False
2026-04-10 13:00:00,subway,379,Mosholu Pkwy (4),Bronx,omny,OMNY - Full Fare,162.0,14.0,40.87975,-73.88466,POINT (-73.88466 40.87975),2026-04-10,2026,4,10,13,Friday,False
2026-04-01 04:00:00,subway,364,Zerega Av (6),Bronx,omny,OMNY - Students,2.0,0.0,40.836487,-73.84704,POINT (-73.84704 40.836487),2026-04-01,2026,4,1,4,Wednesday,False
2026-04-03 21:00:00,subway,372,Longwood Av (6),Bronx,omny,OMNY - Students,4.0,0.0,40.816105,-73.89644,POINT (-73.89644 40.816105),2026-04-03,2026,4,3,21,Friday,False
2026-04-19 03:00:00,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Fair Fare,2.0,0.0,40.83377,-73.91844,POINT (-73.91844 40.83377),2026-04-19,2026,4,19,3,Sunday,True
2026-04-17 04:00:00,subway,426,"E 180 St (2,5)",Bronx,omny,OMNY - Seniors & Disability,5.0,1.0,40.841892,-73.87349,POINT (-73.87349 40.841892),2026-04-17,2026,4,17,4,Friday,False
2026-04-18 09:00:00,subway,431,"Intervale Av (2,5)",Bronx,omny,OMNY - Full Fare,64.0,2.0,40.82218,-73.896736,POINT (-73.896736 40.82218),2026-04-18,2026,4,18,9,Saturday,True
2026-04-03 04:00:00,subway,383,183 St (4),Bronx,omny,OMNY - Full Fare,54.0,0.0,40.858406,-73.90388,POINT (-73.90388 40.858406),2026-04-03,2026,4,3,4,Friday,False
2026-04-01 15:00:00,subway,364,Zerega Av (6),Bronx,omny,OMNY - Students,6.0,0.0,40.836487,-73.84704,POINT (-73.84704 40.836487),2026-04-01,2026,4,1,15,Wednesday,False
2026-04-11 04:00:00,subway,360,Pelham Bay Park (6),Bronx,omny,OMNY - Full Fare,20.0,4.0,40.852463,-73.82812,POINT (-73.82812 40.852463),2026-04-11,2026,4,11,4,Saturday,True
2026-04-08 16:00:00,subway,442,Eastchester-Dyre Av (5),Bronx,omny,OMNY - Seniors & Disability,10.0,2.0,40.8883,-73.83083,POINT (-73.83083 40.8883),2026-04-08,2026,4,8,16,Wednesday,False
2026-04-21 11:00:00,subway,433,"Jackson Av (2,5)",Bronx,omny,OMNY - Fair Fare,25.0,1.0,40.81649,-73.90781,POINT (-73.90781 40.81649),2026-04-21,2026,4,21,11,Tuesday,False
2026-04-16 22:00:00,subway,433,"Jackson Av (2,5)",Bronx,omny,OMNY - Students,7.0,0.0,40.81649,-73.90781,POINT (-73.90781 40.81649),2026-04-16,2026,4,16,22,Thursday,False
2026-04-20 14:00:00,subway,418,"233 St (2,5)",Bronx,omny,OMNY - Fair Fare,12.0,3.0,40.893192,-73.857475,POINT (-73.857475 40.893192),2026-04-20,2026,4,20,14,Monday,False
2026-04-01 12:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,metrocard,Metrocard - Other,7.0,1.0,40.889248,-73.89858,POINT (-73.89858 40.889248),2026-04-01,2026,4,1,12,Wednesday,False
2026-04-15 19:00:00,subway,422,"Burke Av (2,5)",Bronx,omny,OMNY - Students,9.0,0.0,40.871357,-73.867165,POINT (-73.867165 40.871357),2026-04-15,2026,4,15,19,Wednesday,False
2026-04-14 19:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,omny,OMNY - Fair Fare,10.0,1.0,40.873413,-73.89006,POINT (-73.89006 40.873413),2026-04-14,2026,4,14,19,Tuesday,False
2026-04-08 10:00:00,subway,361,Buhre Av (6),Bronx,omny,OMNY - Students,8.0,1.0,40.84681,-73.832565,POINT (-73.832565 40.84681),2026-04-08,2026,4,8,10,Wednesday,False
2026-04-20 21:00:00,subway,445,Pelham Pkwy (5),Bronx,omny,OMNY - Other,2.0,0.0,40.858986,-73.85536,POINT (-73.85536 40.858986),2026-04-20,2026,4,20,21,Monday,False
2026-04-02 20:00:00,subway,361,Buhre Av (6),Bronx,omny,OMNY - Other,1.0,0.0,40.84681,-73.832565,POINT (-73.832565 40.84681),2026-04-02,2026,4,2,20,Thursday,False
2026-04-19 19:00:00,subway,443,Baychester Av (5),Bronx,omny,OMNY - Seniors & Disability,2.0,0.0,40.878662,-73.83859,POINT (-73.83859 40.878662),2026-04-19,2026,4,19,19,Sunday,True
2026-04-09 00:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,metrocard,Metrocard - Other,2.0,0.0,40.873413,-73.89006,POINT (-73.89006 40.873413),2026-04-09,2026,4,9,0,Thursday,False
2026-04-17 18:00:00,subway,416,Wakefield-241 St (2),Bronx,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.903126,-73.85062,POINT (-73.85062 40.903126),2026-04-17,2026,4,17,18,Friday,False
2026-04-10 15:00:00,subway,372,Longwood Av (6),Bronx,omny,OMNY - Other,6.0,0.0,40.816105,-73.89644,POINT (-73.89644 40.816105),2026-04-10,2026,4,10,15,Friday,False
2026-04-16 12:00:00,subway,442,Eastchester-Dyre Av (5),Bronx,omny,OMNY - Full Fare,72.0,17.0,40.8883,-73.83083,POINT (-73.83083 40.8883),2026-04-16,2026,4,16,12,Thursday,False
2026-04-09 09:00:00,subway,214,"182-183 Sts (B,D)",Bronx,metrocard,Metrocard - Other,5.0,0.0,40.856094,-73.90074,POINT (-73.90074 40.856094),2026-04-09,2026,4,9,9,Thursday,False
2026-04-13 20:00:00,subway,419,"225 St (2,5)",Bronx,omny,OMNY - Students,7.0,0.0,40.888023,-73.860344,POINT (-73.860344 40.888023),2026-04-13,2026,4,13,20,Monday,False
2026-04-15 10:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Full Fare,243.0,17.0,40.862804,-73.90103,POINT (-73.90103 40.862804),2026-04-15,2026,4,15,10,Wednesday,False
2026-04-20 06:00:00,subway,419,"225 St (2,5)",Bronx,omny,OMNY - Other,1.0,0.0,40.888023,-73.860344,POINT (-73.860344 40.888023),2026-04-20,2026,4,20,6,Monday,False
2026-04-09 03:00:00,subway,372,Longwood Av (6),Bronx,omny,OMNY - Students,1.0,0.0,40.816105,-73.89644,POINT (-73.89644 40.816105),2026-04-09,2026,4,9,3,Thursday,False
2026-04-17 01:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Other,13.0,0.0,40.82795,-73.92574,POINT (-73.92574 40.82795),2026-04-17,2026,4,17,1,Friday,False
2026-04-18 22:00:00,subway,430,"Simpson St (2,5)",Bronx,omny,OMNY - Seniors & Disability,3.0,0.0,40.824074,-73.89307,POINT (-73.89307 40.824074),2026-04-18,2026,4,18,22,Saturday,True
2026-04-03 20:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.82795,-73.92574,POINT (-73.92574 40.82795),2026-04-03,2026,4,3,20,Friday,False
2026-04-20 04:00:00,subway,387,170 St (4),Bronx,omny,OMNY - Full Fare,76.0,2.0,40.840076,-73.91779,POINT (-73.91779 40.840076),2026-04-20,2026,4,20,4,Monday,False
2026-04-03 17:00:00,subway,377,3 Av-138 St (6),Bronx,omny,OMNY - Fair Fare,31.0,1.0,40.810474,-73.92614,POINT (-73.92614 40.810474),2026-04-03,2026,4,3,17,Friday,False
2026-04-17 14:00:00,subway,377,3 Av-138 St (6),Bronx,omny,OMNY - Full Fare,274.0,4.0,40.810474,-73.92614,POINT (-73.92614 40.810474),2026-04-17,2026,4,17,14,Friday,False
2026-04-22 09:00:00,subway,420,"219 St (2,5)",Bronx,omny,OMNY - Other,4.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896),2026-04-22,2026,4,22,9,Wednesday,False
2026-04-10 15:00:00,subway,373,E 149 St (6),Bronx,omny,OMNY - Seniors & Disability,9.0,0.0,40.81212,-73.9041,POINT (-73.9041 40.81212),2026-04-10,2026,4,10,15,Friday,False
2026-04-05 07:00:00,subway,420,"219 St (2,5)",Bronx,omny,OMNY - Other,2.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896),2026-04-05,2026,4,5,7,Sunday,True
2026-04-09 08:00:00,subway,216,"174-175 Sts (B,D)",Bronx,omny,OMNY - Seniors & Disability,24.0,0.0,40.8459,-73.91013,POINT (-73.91013 40.8459),2026-04-09,2026,4,9,8,Thursday,False
2026-04-21 14:00:00,subway,216,"174-175 Sts (B,D)",Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.8459,-73.91013,POINT (-73.91013 40.8459),2026-04-21,2026,4,21,14,Tuesday,False
2026-04-03 08:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Full Fare,348.0,79.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-03,2026,4,3,8,Friday,False
2026-04-21 09:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Full Fare,293.0,48.0,40.82095,-73.89055,POINT (-73.89055 40.82095),2026-04-21,2026,4,21,9,Tuesday,False
2026-04-06 08:00:00,subway,383,183 St (4),Bronx,omny,OMNY - Students,24.0,0.0,40.858406,-73.90388,POINT (-73.90388 40.858406),2026-04-06,2026,4,6,8,Monday,False
2026-04-13 19:00:00,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,omny,OMNY - Fair Fare,25.0,1.0,40.818394,-73.92703,POINT (-73.92703 40.818394),2026-04-13,2026,4,13,19,Monday,False
2026-04-03 06:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Other,11.0,0.0,40.862804,-73.90103,POINT (-73.90103 40.862804),2026-04-03,2026,4,3,6,Friday,False
2026-04-17 01:00:00,subway,368,Morrison Av-Soundview (6),Bronx,omny,OMNY - Students,1.0,0.0,40.82952,-73.87452,POINT (-73.87452 40.82952),2026-04-17,2026,4,17,1,Friday,False
2026-04-11 15:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,metrocard,Metrocard - Other,6.0,0.0,40.889248,-73.89858,POINT (-73.89858 40.889248),2026-04-11,2026,4,11,15,Saturday,True
2026-04-10 19:00:00,subway,432,"Prospect Av (2,5)",Bronx,omny,OMNY - Other,6.0,1.0,40.819584,-73.90177,POINT (-73.90177 40.819584),2026-04-10,2026,4,10,19,Friday,False
